amount,hour_of_day,day_of_week,transaction_count_24h,distance_from_home,is_international,account_age_days,avg_tx_amount,device_change,is_fraud
8086.0950954852115,6,4,27,10.206622160306715,0,2701,68487.56161467539,0,0
43180.20961204207,4,1,25,1.4735336163236956,0,2887,56010.20469911441,0,0
73053.46602997383,9,0,23,50.92041112504215,0,2260,122940.35251016298,0,0
229717.28649918575,5,1,15,0.15913494661796634,1,2861,79065.92186021167,0,0
40437.64918555599,6,2,2,26.529901734801772,0,133,6423.988730732458,0,0
164528.07163367947,2,0,27,58.155890194886524,1,3238,30209.665267611665,0,0
126646.19878580987,9,3,18,7.325014454027362,0,2988,77848.50912996505,0,0
36682.250129808934,20,3,4,1.568797551016965,0,1256,187306.83499412044,0,0
41674.83905616043,23,2,25,5.741512341570273,0,2073,216246.01095954666,0,0
21197.142381686204,5,1,13,7.520600651630797,0,1874,146064.1708076242,0,0
118078.4959578529,1,6,23,12.004807997223203,0,3032,23475.897631992055,0,0
82805.64119446331,1,3,9,14.898879047468196,0,3471,51302.36906466338,0,1
16836.197503113286,5,1,4,25.843716196726938,0,712,45446.779132508076,0,0
96776.8981388501,17,0,9,46.23558349248413,0,935,46197.88544168183,0,0
69045.01109419423,9,4,23,12.50205557268221,0,48,4085.3252150745025,0,0
9716.083919614672,6,6,24,27.43429803598321,0,2100,15257.791005924548,0,0
307268.7475313772,16,0,1,2.720952376185464,0,2108,13308.949993513452,0,0
180033.07395231683,3,1,25,7.973261839050378,0,2521,76833.7396208011,0,0
7367.251242808758,11,5,28,2.5130610282392136,0,791,42454.83766369578,0,0
267753.94911114045,7,2,8,23.53631092341334,0,1477,31370.906895534958,0,0
248504.0590483196,8,5,1,47.642387609778055,0,2868,46945.30388619232,0,0
4309.855969300077,9,0,29,43.9749789994714,0,1878,31350.311565643464,0,0
22499.394449802927,18,6,16,7.903811926695646,0,2799,113330.3297009763,0,0
121203.31576590397,8,3,24,5.337192522277202,0,3609,14621.758356247801,1,0
272682.9050488399,23,6,15,6.405490712550208,1,2231,4621.747992129442,0,1
173225.39020625586,3,0,15,6.774865670847479,0,1263,84147.17211729013,0,0
33114.34553509791,15,0,5,1.7165126636881336,0,2112,20969.375381764447,0,0
3401.0409174689166,0,0,19,2.862266246504076,0,2369,82480.9888927815,0,0
64034.1118500435,9,2,24,4.828280073945789,0,3588,4826.024072987165,0,0
9646.876978144712,15,6,11,0.16405103777270474,0,1844,22705.523270403588,0,0
28142.996713215125,20,1,27,0.9676348867698978,0,629,13367.891485470953,0,0
102192.0884081163,22,2,19,23.983040645887847,0,2976,27475.12671612603,0,0
68323.43730225014,20,3,24,19.316120178799682,0,1589,31901.635771318837,0,0
47275.823104239586,4,6,21,58.16257896982794,0,3610,54686.93111386395,0,0
265872.19866982894,20,1,24,10.275169220571092,0,612,58740.6448942947,0,0
21438.969717676253,2,3,3,11.751674117388438,0,1743,79561.3822831345,0,0
66841.21164848152,21,6,26,1.4027660123753085,0,2979,32235.717207702484,0,0
85213.16104808301,3,1,22,3.303405090647594,0,2779,60746.58997295761,0,1
38852.25031889379,9,1,28,23.52763189884003,0,1550,369357.78259875457,0,0
122178.8699636148,1,5,22,5.35862771543565,0,3490,18922.549688649568,0,0
201950.36559375824,19,0,4,29.680556973090212,0,572,13256.58481581321,0,0
77974.90309653764,21,0,21,24.46175863888203,1,1689,147898.9521722807,0,0
152022.3286987718,5,2,16,27.508070288244397,0,2614,42260.20747125686,0,0
6289.895367055287,13,1,12,23.461283791392123,0,2815,150124.59376203787,0,0
16697.893464251545,23,3,28,24.596943516349967,0,2459,44227.56266928694,0,0
61994.41713352906,4,0,7,15.828413932841583,0,21,1753.8746960370777,0,0
253855.87976813375,18,5,1,22.678803786699618,0,2992,37584.04084039831,0,0
75841.44081738625,19,3,24,14.938527803554846,0,547,75355.49429291634,0,0
56616.58989939267,20,5,11,4.615667502113479,0,454,47472.07739475327,0,0
91655.96934396325,14,0,15,4.907976634522039,0,1507,49197.61233132985,0,0
13292.10587802403,16,1,19,10.394054590249729,0,1178,510923.9159051849,0,0
106039.39033066551,11,3,23,0.2803035093878885,0,1015,62843.3107534941,0,0
9873.931162657424,12,2,15,44.01805916233283,0,2053,95505.89323712699,0,0
85989.46054855983,19,6,9,6.246770029828795,0,2010,102115.71572962112,1,0
125312.81791614252,23,2,13,1.0582723919017403,0,2721,13.701602708016262,1,0
53019.10351635082,20,2,18,11.04773589757946,1,2969,64319.32364031721,0,0
241802.65494376476,15,0,29,33.812732324502896,1,2681,263868.7588380331,0,0
16491.243237159884,14,0,26,10.128464725821791,0,948,111167.28645153926,0,0
18748.503029100306,10,2,26,6.094748870699128,0,2732,33293.06084030768,0,0
72756.14349232714,4,3,23,15.744866790983696,0,788,36276.41991528525,0,0
268319.2341671877,17,0,17,17.08418930573179,0,746,28948.461333088104,0,0
49544.22288765106,23,2,5,28.474914920008857,0,312,79585.22594472191,0,0
260910.85923986457,12,0,27,32.16412915534428,0,1346,8190.573289595295,0,0
118245.56082319695,10,4,16,24.497647741227063,0,2679,27399.27134143327,0,0
152581.03790810198,9,3,7,0.09097906411376516,0,520,55166.59944523652,0,0
277853.7652549068,14,1,21,0.04161199509244652,0,2899,61294.78402711068,0,0
84939.95208266046,6,3,5,75.84039205950624,0,64,74798.68262928186,0,0
102625.32939951807,11,6,22,6.136077474220008,0,1693,127652.65761908032,0,0
86509.97290419972,17,1,26,6.635476913782248,0,3504,14257.09741535637,0,0
153645.9604102882,5,2,26,26.353366963541518,0,2697,20392.95142020177,0,0
31938.782218869765,8,0,11,17.425664142790616,0,2632,164653.74241665401,1,0
155139.46731940025,15,2,16,12.45617654183292,0,1393,142303.79160112236,0,0
125017.6026958804,7,5,27,2.475914725998888,1,15,137885.03780199602,0,0
92146.95617329353,11,1,22,1.6999989262113169,0,3554,18717.735063235676,1,0
3956.418618892876,18,4,26,24.322472206006424,0,1348,4801.801397733642,0,0
148963.01361720287,22,1,13,2.661589541558844,0,1343,59288.71131528432,0,0
14205.441402542645,15,0,2,11.447293135269263,0,2139,163244.00587646058,0,0
326943.0524937199,3,4,12,26.64567679683854,0,2982,21693.99300939781,0,0
8500.586342737752,19,0,12,51.33073737569569,1,1327,187639.65903485322,0,0
127395.03739792189,15,4,10,41.363870480876905,0,3341,12208.516650688653,0,0
44695.24546598063,6,0,27,39.90695874517015,1,1504,28316.713702684938,1,0
133063.41058380375,12,1,26,8.878853841930974,0,3171,28338.6042741843,0,0
73178.96997089314,22,1,13,52.392767437099614,0,2036,13105.126827717451,0,0
99291.59527462696,11,1,12,23.018900724677906,0,1392,164945.8436475809,0,0
7843.380497901227,0,1,25,43.516878964073776,1,1326,42562.5711022353,0,1
339558.59263781214,10,4,19,1.8625916600425196,0,2852,16922.64234335772,0,0
385.3892493372216,16,6,17,0.8072369906762834,0,2058,12742.569085586021,0,0
283292.4043881813,5,3,27,11.229974674745169,0,1463,43704.35664317068,0,0
83990.90063996203,1,3,16,35.20697278801809,0,3607,1395.16640162806,1,0
29877.018385908876,2,6,17,10.502978705110111,1,2327,10322.735931371895,0,1
101535.9332289774,1,2,25,43.19518903443274,0,3140,296.3952270921234,0,0
111748.05867582536,17,3,6,5.351665711940226,0,133,1975.0172395839643,0,0
131056.23893422645,23,2,23,0.8027807017873609,0,516,475375.15921875264,0,0
1657.4353259176266,23,1,18,28.64980601685893,0,414,47665.55441507518,0,0
406182.3382312103,12,0,11,19.678996401895215,0,3177,104428.7141260123,0,0
96210.67766454937,21,3,12,11.599604367206851,0,225,106872.66585269068,0,0
47406.98015549116,18,3,17,37.31988129142637,0,1264,169893.19579406918,0,0
84548.37349414917,20,1,2,34.76540226730925,0,909,8762.494645332783,0,0
19652.81818810156,6,1,13,7.847055626516378,0,1142,59668.5817219123,0,0
28404.40989364541,20,3,19,36.39995688581613,0,3602,31055.53236100417,0,0
8968.349268061718,15,1,19,8.46723847547629,0,416,63611.26266122562,0,0
211389.75689467762,22,3,24,19.45208043676548,0,417,32291.68427400249,0,0
28981.78384152132,15,0,4,4.276185067771348,1,2874,16233.746410513215,0,0
134596.06904074026,9,5,1,6.13572627284497,0,2686,89381.35118336797,0,0
32047.896939800085,6,0,2,11.879729068064186,1,1735,3134.9449782715083,1,1
15781.079428778896,19,2,25,7.554937955271961,1,1640,180597.8696260169,0,0
11443.990957643318,15,3,18,2.765537106189355,0,2160,12650.797449019978,0,0
196785.97436056013,9,5,12,13.168069941283303,0,1038,76390.93063078789,0,0
12753.430799455899,13,0,9,14.322479157700965,1,1641,112260.51614628156,0,0
9118.281041739756,21,5,5,3.456280334394113,0,1979,6057.878459257247,0,0
939.8816376083155,8,6,16,3.8307976348903408,0,3572,186886.8563241264,0,0
45640.06496983566,3,0,4,0.5957263355196337,1,1831,35226.537940214395,0,0
285923.1129501141,11,6,20,0.6164147740395316,0,3301,457749.82763468224,0,0
239305.54535264292,16,6,3,8.883012958007097,0,1938,5700.942949253752,1,0
12222.719025325512,7,4,18,3.171764792736554,0,403,100920.63805545804,0,0
1257.3440955731958,3,5,8,50.28876378247513,0,2024,14016.342178305997,0,0
139033.25937122898,7,0,22,4.448230704137782,0,2026,41225.87265650588,0,0
36597.1293736939,8,2,25,1.3647542978164606,1,107,46845.7250900591,0,0
179985.4020407856,11,0,2,10.355993768825837,0,3311,41690.934130513175,0,0
24261.876658919606,15,1,12,4.275400923168777,0,1027,32947.60211334092,0,0
67768.45469329292,7,4,1,1.2751890500604812,0,2999,116609.31684923351,0,0
3350.098230661633,14,3,24,27.945283766193285,0,647,137134.79113764092,0,0
225108.26847205582,16,2,24,16.288157479636197,0,327,32711.379936848392,0,1
19598.568177458175,12,5,21,1.1740089443011679,0,2805,52722.065229023116,0,0
34913.633483632766,13,5,18,12.622948140775508,0,3636,43821.02469717291,0,1
65335.04729007715,14,0,10,0.7921402304226697,0,438,72017.02718800944,0,0
31645.03974549643,8,3,21,8.748845536514404,0,1062,13026.555949820213,0,0
4099.226528729105,20,0,8,9.02871685309846,0,575,131061.9537861652,0,0
2951.751677671124,23,4,4,34.63019022160159,1,2038,127568.95622338542,0,0
310584.3228355655,11,6,18,26.582029913466883,0,2880,71408.50649661297,0,0
39377.81537553554,21,3,3,45.449606461415925,0,1400,109679.11998067048,0,0
40705.37604501211,22,1,3,3.02849698938319,0,6,357268.6181947188,0,0
256265.16092347042,18,5,25,15.261281996763365,0,640,204606.45418331033,0,0
180882.63625286712,8,1,29,0.4079416195089568,0,308,75626.45696452937,0,0
116136.5541449119,12,5,12,34.91913268001497,0,3194,57297.122729785246,0,0
107442.44590835279,17,3,19,9.132440528784482,0,2220,61176.10544072673,0,0
161488.138236854,3,1,17,1.4365085859921396,0,1444,50280.86865067323,0,1
18497.561560655813,19,2,23,7.8506983211599755,0,933,52348.8907310795,0,0
109146.24818610973,0,5,17,6.763020460584633,0,1344,105352.51262108366,0,0
10358.275488311372,19,4,22,29.04878589871293,0,3319,387490.748421739,0,0
13526.172632557213,2,2,26,2.707494310263327,0,944,3709.847978943275,0,0
27806.98855925837,10,3,4,16.22849625737478,0,1217,20928.728656739906,0,0
123719.79780583961,1,2,7,31.58973781014246,0,1921,18878.81596215459,0,1
223068.492943201,5,5,23,26.90597367852053,0,432,143112.05120823078,0,0
117372.26145590574,2,4,7,54.94781551508935,0,165,43540.0935358184,0,0
53892.169253725784,9,4,22,0.012598975348796681,0,3323,59577.51766576055,0,0
72084.98171643395,8,5,7,8.73297201807492,0,1372,50662.41461511718,0,0
124592.66858834447,13,6,8,9.227492897565098,0,2097,153757.4455935383,0,0
95005.92517633142,15,3,19,0.6775154031815155,1,3383,55406.955175934905,0,1
75389.03198605348,23,5,21,33.994541056770096,0,1063,88172.5229639854,0,0
27022.530430952917,23,2,26,23.35221792117452,0,2212,1574.065954446988,0,0
95961.82678190887,17,5,27,15.019017294054242,0,1218,84548.76222388538,0,0
1884.462540623211,21,4,9,10.384514011033989,0,1474,22055.19095556542,0,0
82110.32414480808,3,3,24,45.15523529529666,1,3140,161313.4970379639,0,0
171894.63432150928,17,5,22,6.1431491183274325,0,2881,111402.44158549972,0,0
19814.677736848673,1,4,29,8.14557976131374,0,3057,9258.632063668369,1,0
12127.585341698577,9,5,9,60.995936278855716,1,1640,8738.024935269375,1,0
351442.7286383802,11,0,14,1.3361557125632797,0,274,27737.775255461467,0,1
185446.5028549119,6,0,26,30.33829559942699,0,2729,10752.356302069553,0,1
35953.783865674784,15,4,29,25.321201360336694,0,866,107866.84850360997,0,0
23391.733169913936,16,3,21,46.43299919291827,0,3195,346303.121052018,0,1
40652.47139445962,13,0,18,1.898598235935911,0,740,85196.4233263248,0,0
56427.03031641485,23,4,9,70.42934775034215,0,2551,22912.94454953463,0,0
172083.2755330153,20,5,5,0.5852383740325446,0,1191,66459.03860195781,0,0
27338.967201685387,23,1,8,8.240837001813027,0,1483,131047.21104619511,0,0
127598.8322828802,17,5,24,1.772832594760207,1,2664,262051.4511908119,1,0
264918.2155698151,0,2,4,1.0506432211218382,0,1539,406.7714050545975,0,0
47724.93516021224,1,4,20,66.88938935129931,0,689,59334.959032835795,0,1
2639.214321445338,13,6,14,25.43563119742341,0,1052,48295.86304992521,0,0
175803.3182176161,5,0,17,14.091842322872093,0,2192,42822.13384058708,0,0
123241.97832350362,14,4,21,2.290022766575933,0,483,56068.176062845356,0,1
16142.51794334681,3,5,16,14.93194723022853,0,1147,41334.89061974759,0,0
90858.4396032583,23,6,9,7.714785498802471,0,2164,33729.44976535894,0,0
174192.10810421593,8,3,28,6.337749294921206,0,2070,9756.035097653998,0,0
19971.003815050462,14,0,5,19.252115460932956,0,2384,55427.0747028719,0,0
25218.86474300858,4,3,5,31.30126575054402,0,333,137652.54003104538,0,0
22537.296921104848,5,3,6,11.71309620930106,0,3121,8850.602757144838,0,0
599208.6075252121,10,5,6,13.596666241584309,0,1533,107303.03645543904,0,1
26074.368202577934,12,3,8,21.078253686509058,0,2332,24932.4244650645,1,0
31049.825079820064,11,6,16,2.662356252468696,0,3308,38403.453015465704,0,0
4911.216825318514,6,6,14,35.275887530161,0,1424,354394.578249806,0,0
409105.70832260494,19,4,1,36.27257604422408,0,64,89966.4672065695,0,0
28336.3630244461,11,0,16,15.576132591076043,0,1212,101584.03230558724,0,1
129183.23966687458,9,3,15,4.1542663447364605,0,3266,73782.88064942746,0,0
2672.241792845788,2,1,5,13.893509907616819,0,3098,31131.541291440077,0,0
152971.67571860756,1,2,9,2.239631773904522,0,1194,89942.9379404756,0,0
138873.93145415673,19,6,3,28.81834786408463,0,2012,48891.21831676989,0,0
8790.576304953971,20,4,27,7.454747767777453,1,1411,142742.74362714743,0,0
13079.438457756876,0,1,7,7.45302789812582,0,1644,67714.52871366021,1,0
34971.248977791205,20,6,7,58.026199538427576,0,2325,118005.15034472135,0,0
43799.02616389249,5,0,16,10.958736411336915,0,1824,150977.85394178305,0,0
153016.34282592565,12,2,28,31.172547794092683,0,3065,137683.04628244796,0,0
6314.1075925601735,9,6,28,20.276014135289422,1,197,41147.51321851923,0,0
105050.68160849305,12,6,26,7.601085450012621,0,24,36805.09724789749,0,1
25946.26035306749,21,3,3,2.643007172619006,0,3327,162645.90177460367,0,0
48202.64008530753,4,1,15,31.96425372685517,1,577,12354.739075187856,0,0
220.63840598201347,7,1,7,28.752063065255303,0,791,26214.106149455216,0,0
34407.41596163828,20,3,3,3.7064607979943585,1,592,10318.498556104141,0,0
18794.28747380501,10,5,16,5.730078814753924,0,2056,3440.227014273225,0,0
70112.3223356488,18,5,6,29.068975819628772,1,557,76540.0769377622,1,0
17220.37188511216,18,3,8,82.24720406555547,0,2521,184833.6928807429,0,0
180677.73850248384,3,6,16,37.112049333228796,0,366,11087.282852137047,0,0
214477.55178834248,9,1,24,23.049855445248998,0,1675,127056.79649392182,0,0
186620.06073608308,23,0,6,49.402553777897424,0,1593,38157.736490578754,0,0
400648.8753104056,8,4,16,6.716047944646338,0,1036,77015.8710976825,0,0
246095.2745776083,6,0,2,0.19398167410336892,0,3144,115426.37573775844,0,0
32820.954445691816,17,0,1,7.741742635869288,0,2954,99051.91399686076,0,0
37754.992214910046,8,4,19,71.46415495609708,0,63,11759.80812280693,1,0
76069.70855885581,5,0,14,42.736384967114134,0,1187,9808.293543078222,0,0
48606.41423252865,5,2,19,1.0333674227633587,0,2598,206365.56322326182,0,0
350359.64722080366,12,3,23,13.941434682275506,0,3349,6624.554974007866,0,0
41480.52673320421,21,1,4,1.6461190643184187,0,1587,19712.94276724448,0,0
134739.05499255765,16,4,2,31.120921085674805,0,914,46149.74669453148,0,0
85651.7536794017,14,0,2,9.323916131865285,0,2450,137634.5192513649,0,0
313455.083004404,8,1,12,48.595893629809126,0,3578,73830.18143096835,0,0
136460.18291040155,5,5,23,1.119822829925964,0,666,67738.07213427851,0,0
36189.68966067519,22,2,24,26.484914247009243,0,3604,94200.71092380368,0,0
21948.56955052103,16,0,11,10.195382625212508,1,793,129623.14167755439,0,0
192839.22512834912,4,0,21,6.245682467962904,0,1503,21171.687574546457,0,0
241928.11546513217,2,0,18,14.573379010571799,1,3282,1526.583794508886,0,0
177841.4580440159,15,2,19,13.290677393543076,0,2512,10883.648639053643,0,0
133731.20970198026,1,3,17,8.57910398988103,1,2293,14441.594951457506,0,0
38820.990104276134,19,1,26,20.931208255192715,0,2477,3267.6794358592533,0,0
70395.16149689707,2,6,4,21.65376983717409,0,3320,110113.23717608521,0,0
247340.80809058304,8,6,23,1.6055153498801333,0,954,172973.47423670714,0,0
14490.724167884653,18,0,26,18.097872119820313,0,2027,99209.42096972096,0,0
68303.68677227295,13,5,12,24.808249986351644,0,2834,16721.82000559672,0,0
43929.497187968314,13,0,25,1.5784499786535136,0,48,74602.71617974412,0,0
113161.9818905193,16,2,3,21.525119632360163,0,2062,58818.21041065157,0,0
100531.27287695142,7,2,16,32.59048985861162,1,2439,137167.62577516856,0,0
82111.08944715674,16,1,4,35.66915919710712,0,2726,228198.1016160182,0,0
32797.03589539977,16,1,28,0.8507895969744892,1,3185,108674.05782058406,0,1
17381.8107632236,6,5,6,23.90802446280555,0,1088,57483.53663039368,1,0
153404.45628049324,8,0,1,31.88867784841069,0,1309,57239.3185825623,0,0
479745.7354106031,3,6,5,10.110885174756612,0,1111,131932.0364265002,0,0
18523.868997432062,9,5,10,15.654470232781883,1,495,10455.574383333142,0,0
7881.843889683019,3,5,14,6.160840774428129,0,2794,13314.00743254819,0,0
136936.19320951498,20,5,5,7.42826678593191,0,249,33668.15982959403,0,0
42137.463021065465,4,0,10,13.927830726541433,0,1649,109993.22676637834,0,0
23953.158187905214,1,0,25,3.27718066164255,0,3298,5460.309526590687,1,0
74470.50470239407,14,0,9,9.257122706187172,0,3255,33767.0391649285,0,0
112459.04187301768,8,0,13,7.174559231059368,0,81,30681.47145108483,0,0
24187.926592723554,8,5,17,5.4427268057530656,0,1965,53201.732516518125,0,0
520365.63602604764,0,2,19,13.228657134581788,0,2434,49847.38861699923,0,0
39783.06017352413,23,6,29,36.48696151378446,0,3165,100254.49703996321,0,0
37826.78634125058,23,3,20,5.548354538371299,0,1730,78586.12586881695,0,0
54991.451905822585,11,1,28,21.56032540507129,0,2514,186454.06492412547,0,0
136660.66043754533,12,2,1,5.865758365505185,0,487,15940.143105639985,0,0
206559.63034544623,19,4,9,3.064968993294985,0,2154,45262.11035955645,0,0
39154.16567095524,12,4,18,57.40734954783533,1,2084,40878.79877092769,0,0
12641.0976887912,13,4,5,20.060719341503294,0,696,9549.407656911015,0,0
29589.009476021016,9,1,14,2.2096103992380263,0,2197,14409.372019366205,0,0
8804.422060126824,16,0,29,20.028477336663126,0,575,32833.86329632717,0,1
99518.37660083943,16,4,19,3.880119466138523,0,386,106182.3833277181,1,0
134975.47997949892,13,4,15,43.74881897467277,0,3455,13016.690492085923,0,0
56083.29764957992,16,3,4,5.68631002616107,0,2250,24665.446461895746,0,0
305325.6480572234,18,2,4,32.880367958182546,0,2703,90264.79315895538,1,0
130020.40959674957,2,5,27,4.442761982210378,0,2494,72636.84867583541,0,0
47748.57442596728,3,1,18,16.34204927979177,0,1292,8820.363315161056,0,0
10782.338766021772,10,1,27,48.68320862414842,0,259,230172.02646215502,0,0
68063.40076935751,15,3,18,7.019612970297846,1,254,12816.216257478833,0,0
70084.78293951707,12,6,8,1.6980320878771382,0,1289,5069.883606160164,0,0
79981.29199635402,17,4,2,16.085685638176294,0,430,29021.583925248266,0,0
114711.83554507211,10,5,16,3.782828945760839,0,1578,2145.9294786937276,0,1
30704.526923437137,10,5,14,26.064425787204865,0,714,2496.452883139994,0,0
248.7557777539705,8,3,26,17.87205881270261,0,3103,69158.92259070312,0,0
167581.67383361215,22,0,23,8.5044330662267,0,1189,178757.31420392427,1,0
173464.23229252413,1,4,1,24.459933091915744,0,779,41206.02391901522,0,0
242612.95716176782,2,6,17,5.450036888044647,1,283,28779.226530224103,0,0
347495.0703930749,13,5,10,49.78710547497407,0,942,196858.26957139152,0,0
17336.749573521272,15,1,16,8.52013396982208,0,70,5074.495115093689,0,0
43675.7144939389,7,5,3,28.791212217252024,0,1259,51291.84313610503,0,0
190622.28513137723,15,2,19,5.9821241012060025,0,3166,23292.63154663107,1,0
271809.1295992902,3,3,11,25.093069285458334,0,2347,38463.96270404877,0,0
1463.6120321763356,8,5,25,0.6407433815884861,0,2019,42318.34225331009,0,0
49026.18086795937,3,5,15,7.005846214561949,0,2861,63020.82954409558,0,1
12034.544635322973,12,5,18,1.9498369965813493,0,1938,48301.22945794875,0,0
155333.29758813386,1,6,20,12.00117196710723,0,818,354158.1002866091,0,0
137488.1363992081,22,3,19,11.422414107641476,0,3334,2067.3794534040953,0,0
140365.5011332574,17,1,7,8.89477142409037,0,2047,113392.71277890808,0,0
49468.191855246514,23,5,6,79.44370830158248,0,2189,4187.322916837495,0,0
52129.28254076837,21,6,9,5.596673626119054,0,1254,45119.871666182145,0,0
30362.809637025573,4,5,13,31.31331357623774,0,780,18036.382354079167,0,0
44768.42309822285,16,4,8,11.864123563294246,0,3335,232474.69022978668,0,0
407935.00816056144,20,6,18,8.15366569395179,0,2702,102551.97806558864,0,0
4768.797111798003,9,4,3,4.549726943813672,0,1737,49717.80888433821,0,0
39157.34085385738,22,4,1,20.069891367382617,1,1123,243328.89155894046,0,0
156028.09639173147,22,5,24,8.119648704147947,0,303,102208.00333789291,0,1
48182.68195800168,3,5,29,33.52424631957944,0,3335,242825.03467929573,0,0
299542.0661240452,5,5,18,69.13304881318885,0,551,97547.18797002171,0,0
40368.29036574291,21,2,4,5.152928903283569,0,1720,6471.715974995367,0,0
189551.02586514436,9,6,18,2.754698836719976,0,213,76632.66215577084,0,0
168791.2297004697,16,2,16,7.581852814626517,0,403,314373.03566538903,0,1
925.0278381391197,4,4,18,12.588871421863573,1,1659,19282.41546793543,0,0
51581.989789527885,6,2,3,7.161141285378805,0,3355,125902.37687059212,0,0
32938.96303683453,4,3,14,70.44480859477565,0,3133,16329.265013031301,0,0
65317.39611503427,7,6,10,30.21010781393536,1,820,48153.03233833021,0,0
62133.095336787126,0,5,29,67.71085103444477,0,1020,7077.101058311236,0,0
235946.7649842427,1,4,5,9.343830372838172,0,2488,33312.314725863675,0,1
20282.80017464089,15,2,8,7.267514338240446,0,910,119769.66550965441,0,0
20112.66154406741,7,5,26,10.463448242122233,0,357,3705.9725105594644,0,0
11436.396954892394,20,5,18,14.79779137683342,0,1825,30876.135400110892,0,0
134189.93271755087,14,3,29,27.061463191024686,0,108,79486.64631646518,0,0
249933.41006231832,22,3,5,42.58976491548136,0,2188,237383.12591910508,0,0
45966.35419391044,10,2,27,12.441844080957807,0,2291,22520.284708074727,0,0
6381.611178108751,15,4,12,6.826685229485635,0,3413,15210.559243421203,1,0
16962.82673528314,6,4,29,7.679354071508681,0,606,18219.391841813824,0,0
10801.315433178648,16,6,4,23.87703447154827,0,2390,21619.728524436596,0,0
89732.18755093426,23,2,12,16.766142885055928,0,1858,81359.97888409178,1,0
33170.05987502311,2,2,13,13.329876404570257,0,3037,529676.9950867826,0,0
227738.17562098528,14,0,14,4.532343516773198,1,1688,59318.3312049961,0,0
17707.462037380585,3,3,14,41.66187405399206,0,2272,25333.811364417583,0,0
266149.105746664,2,4,19,30.37553842276779,0,1197,109936.54354205096,0,0
40457.37565139928,10,1,10,3.031314514616661,0,716,13781.933599225087,0,0
201970.7785612813,1,3,22,9.157974351383166,1,2807,2437.905518310187,0,1
297584.9026376376,6,5,9,15.623491010520006,0,1207,74363.24373423548,0,0
429501.14174871164,14,4,24,12.115133677195026,0,3071,18887.721826991205,0,0
162756.81201254865,13,5,18,10.143175057166182,0,1915,40764.41473027912,0,0
10723.6208845027,20,0,17,25.3760511838852,0,1479,21027.360842966795,0,0
5697.119973619191,6,3,24,1.1209019423542788,1,3637,200143.13242565727,0,0
134603.19766158,16,3,5,12.750856729090156,0,962,32997.805243701456,0,0
227341.18194295294,9,5,2,6.081153552639211,0,872,47692.3081074209,0,0
18159.012871742,17,6,10,1.7682847067395489,0,691,21413.936438762623,1,0
283136.16304220754,13,4,1,12.505552694118425,0,1122,7093.471849678725,0,0
94219.27885458582,5,1,27,3.759599294333146,0,1662,57486.49087505562,0,0
13239.981393002798,21,2,8,5.974166964098742,1,1218,162435.8188107166,0,0
18276.205360354248,18,1,8,14.14527624026412,0,557,34669.87358480106,0,0
6823.11759081446,9,5,6,72.7705568083144,0,384,121483.2159910268,0,0
15456.859996403871,16,6,21,23.056407494745848,0,3430,2652.476580526833,0,0
131723.0858357094,18,6,5,6.5595784909143315,0,424,21483.56502233685,0,0
24688.10042432902,19,0,22,9.638481609480467,0,1747,11278.585027315015,0,0
82474.7057741342,16,3,21,10.422002938082217,0,390,41251.29571287507,0,0
127683.48526521176,13,5,18,3.3361533977463513,0,2995,179796.95716508914,0,0
225644.31403208728,6,6,7,3.502649736513115,0,2991,37410.04383264191,0,0
89141.97663281676,18,5,4,3.2126429996628065,0,1169,73970.76137146837,0,0
84331.30612852378,23,6,23,14.748843050187038,0,919,182734.14106584177,0,0
243981.52607539258,6,4,1,22.42857757628275,0,2600,35676.29154931405,0,0
34942.256569612386,11,3,22,17.86714866626043,0,3582,36425.67601548204,0,0
22778.127808500743,5,2,2,76.12371897469441,0,421,7367.735475270902,0,0
206196.29078762865,7,1,19,2.6906280724098055,0,1894,34345.752738892945,0,0
7744.595625209642,8,1,3,86.06343117857462,0,3157,109684.05312022373,0,0
21032.8658852845,17,0,26,12.572445711100135,0,698,148955.352861481,0,0
52975.88106523856,9,4,1,4.934201150797675,0,2965,102627.00092924264,0,0
44824.304452261684,20,2,21,57.39285919460525,0,2971,555.9557022128553,0,0
122448.85075288043,15,6,13,12.645305865755017,0,907,9952.304373107141,0,0
9629.827793866505,16,5,8,8.534192317733336,1,3623,105038.15836641712,0,0
64847.561417944424,0,2,12,4.811138350741818,0,1758,228333.9762293296,0,0
165315.43515885356,6,4,8,6.236092614911558,0,3100,95090.25900989679,1,0
114993.7806216286,21,6,26,77.47481448315187,0,852,20505.351508060892,0,1
99871.9160458878,8,0,28,7.247349166389466,0,2223,9103.532599105381,0,0
27359.491762513626,11,5,27,76.15859723458429,0,3309,167656.26552087624,0,0
50026.941005598055,0,2,7,8.015969872582506,0,559,8342.710919545803,0,1
19933.364605258186,9,0,23,5.264172522111998,0,3182,13099.170527791553,0,0
71115.85229554086,9,6,8,4.05124079613641,1,486,72644.52239816637,0,1
87747.4622073039,9,4,29,10.615618433630626,0,3460,16857.393916231656,0,0
99744.96679355153,6,4,24,5.404872164442082,0,3261,20659.530133720385,1,1
208711.68451638203,23,4,15,23.876355091688005,0,3346,12276.206978866185,0,0
6382.3917182963905,14,2,21,5.482730851839232,0,1714,231059.64892570575,0,0
